core_id,comparison,language,script_a,script_b,noise_level,layer,distance
UE04,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.028589964
UE04,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0016921759
UE04,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.035731554
UE04,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.030352175
UE04,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.002842009
UE05,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.06939709
UE05,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.055407584
UE05,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.005700052
UE05,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.08296734
UE05,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.05566144
UE05,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.007003665
UE05,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.08986342
UE05,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.08182287
UE05,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.0065134168
UE05,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.1147567
UE05,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.06187421
UE05,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.007344544
UE05,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.030596673
UE05,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.040577292
UE05,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.004462898
UE05,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.028463423
UE05,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.03173411
UE05,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.001996696
UE05,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.06197381
UE05,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.040272593
UE05,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0046257973
UE05,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.037859082
UE05,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.027875662
UE05,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0022557974
UE05,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.110315025
UE05,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.051151395
UE05,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0056529045
UE06,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.10779917
UE06,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.06798619
UE06,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.0073259473
UE06,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.07577473
UE06,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.058254242
UE06,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0055295825
UE06,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.09720647
UE06,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.07688016
UE06,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.009359479
UE06,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.06746191
UE06,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.06348139
UE06,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.0059177876
UE06,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.02841723
UE06,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.050489545
UE06,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0038623214
UE06,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.034790695
UE06,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.031852067
UE06,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0019811988
UE06,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.05619186
UE06,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.043091416
UE06,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0029274225
UE06,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.010251343
UE06,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.014261007
UE06,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.002058506
UE06,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.078392684
UE06,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.06978428
UE06,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.005774498
UE07,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.100663304
UE07,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.09783828
UE07,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.01026684
UE07,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.057840705
UE07,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.027761221
UE07,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0042045712
UE07,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.10726136
UE07,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.07910693
UE07,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.008518517
UE07,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.0872668
UE07,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.07330811
UE07,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.0064361095
UE07,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.062458336
UE07,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.0664897
UE07,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.006366968
UE07,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.042344093
UE07,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.040002167
UE07,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0034576654
UE07,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.080953
UE07,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.069300175
UE07,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0044366717
UE07,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.019592762
UE07,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.014555097
UE07,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0010211468
UE07,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.05331254
UE07,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.037311494
UE07,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0032296777
UE08,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.07935703
UE08,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.051217377
UE08,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.005345702
UE08,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.06482601
UE08,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.07053959
UE08,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.007483244
UE08,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.106684744
UE08,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.08846402
UE08,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.00972271
UE08,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.101664424
UE08,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.07449812
UE08,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.007978618
UE08,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.05175799
UE08,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.07150853
UE08,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.004594147
UE08,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.021476984
UE08,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.030954719
UE08,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0026298761
UE08,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.0690878
UE08,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.053017974
UE08,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0033650994
UE08,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.02929622
UE08,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.022988796
UE08,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0017108321
UE08,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.057016373
UE08,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.044553638
UE08,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0053378344
UE09,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.055169463
UE09,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.0384444
UE09,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.0044335127
UE09,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.058740318
UE09,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.0480963
UE09,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.006642282
UE09,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.10147631
UE09,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.08182758
UE09,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.009843349
UE09,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.110052824
UE09,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.07687968
UE09,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.009073615
UE09,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.037543416
UE09,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.042880952
UE09,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0034820437
UE09,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.031505167
UE09,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.02706933
UE09,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0024122596
UE09,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.04730606
UE09,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.04088372
UE09,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0028460622
UE09,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.015617132
UE09,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.010788679
UE09,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0015855432
UE09,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.03999269
UE09,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.031031966
UE09,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0035315752
UE10,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.085840285
UE10,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.053421736
UE10,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.0063910484
UE10,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.068787396
UE10,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.04609239
UE10,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.005959928
UE10,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.12383163
UE10,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.09954971
UE10,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.008507371
UE10,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.055746615
UE10,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.04453206
UE10,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.004768908
UE10,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.06448561
UE10,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.06038606
UE10,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0046952963
UE10,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.028445065
UE10,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.026962638
UE10,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0021170974
UE10,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.03235072
UE10,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.028371572
UE10,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0021644235
UE10,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.035311043
UE10,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.030067563
UE10,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0025337338
UE10,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.08026618
UE10,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.057922423
UE10,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0046396255
